customer_id,frequency_count,monetary_total,avg_order_value,weekend_ratio,lunch_ratio,snacks_ratio,dinner_ratio,last_date,recency_days,avg_customer_age,dominant_gender,cluster_kmeans,cluster_dbscan,cluster_gmm,cluster_hierarchical,selected_model,cluster_label,frequency_count_feat,monetary_total_feat,avg_order_value_feat,weekend_ratio_feat,lunch_ratio_feat,snacks_ratio_feat,dinner_ratio_feat,last_date_feat,recency_days_feat,avg_customer_age_feat,dominant_gender_feat,anomaly_flag,anomaly_score
CUST1447,1,45,45.0,1.0,1.0,0.0,0.0,2024-05-18 19:31:00,41,35.0,F,2,5,2,4,KMeans,2,1,45,45.0,1.0,1.0,0.0,0.0,2024-05-18 19:31:00,41,35.0,F,0,0.07742906697527763
CUST1448,1,178,178.0,0.0,1.0,0.0,0.0,2024-01-18 16:09:00,163,26.0,M,3,0,2,0,KMeans,3,1,178,178.0,0.0,1.0,0.0,0.0,2024-01-18 16:09:00,163,26.0,M,0,0.12555100021825383
CUST1449,1,252,252.0,0.0,1.0,0.0,0.0,2024-01-05 17:54:00,176,41.0,M,3,-1,2,0,KMeans,3,1,252,252.0,0.0,1.0,0.0,0.0,2024-01-05 17:54:00,176,41.0,M,0,0.059991561736332244
CUST1450,1,74,74.0,0.0,1.0,0.0,0.0,2024-06-05 12:20:00,24,42.0,M,2,0,2,0,KMeans,2,1,74,74.0,0.0,1.0,0.0,0.0,2024-06-05 12:20:00,24,42.0,M,0,0.12304635073442577
CUST1451,1,16,16.0,0.0,1.0,0.0,0.0,2024-02-21 09:31:00,129,23.0,M,2,0,2,0,KMeans,2,1,16,16.0,0.0,1.0,0.0,0.0,2024-02-21 09:31:00,129,23.0,M,0,0.08367842962504979
CUST1452,1,110,110.0,0.0,0.0,0.0,0.0,2024-02-26 17:45:00,124,19.0,F,2,-1,3,0,KMeans,2,1,110,110.0,0.0,0.0,0.0,0.0,2024-02-26 17:45:00,124,19.0,F,0,0.11166872817639517
CUST1453,1,155,155.0,0.0,0.0,0.0,1.0,2024-04-02 16:47:00,88,32.0,M,1,1,1,1,KMeans,1,1,155,155.0,0.0,0.0,0.0,1.0,2024-04-02 16:47:00,88,32.0,M,0,0.11148260894485462
CUST1454,1,30,30.0,0.0,0.0,0.0,1.0,2024-03-18 09:13:00,103,41.0,M,1,1,1,1,KMeans,1,1,30,30.0,0.0,0.0,0.0,1.0,2024-03-18 09:13:00,103,41.0,M,0,0.06358565011311001
CUST1455,1,40,40.0,0.0,0.0,1.0,0.0,2024-05-14 18:15:00,45,24.0,M,0,2,0,3,KMeans,0,1,40,40.0,0.0,0.0,1.0,0.0,2024-05-14 18:15:00,45,24.0,M,0,0.0725603434124904
CUST1456,1,140,140.0,0.0,0.0,1.0,0.0,2024-06-12 17:22:00,17,41.0,M,0,2,0,3,KMeans,0,1,140,140.0,0.0,0.0,1.0,0.0,2024-06-12 17:22:00,17,41.0,M,0,0.09161371605386615
CUST1457,1,194,194.0,1.0,0.0,0.0,1.0,2024-03-31 13:35:00,90,35.0,F,1,-1,1,1,KMeans,1,1,194,194.0,1.0,0.0,0.0,1.0,2024-03-31 13:35:00,90,35.0,F,0,0.047577398064647336
CUST1458,1,268,268.0,0.0,1.0,0.0,0.0,2024-05-24 16:13:00,36,37.0,M,3,-1,2,0,KMeans,3,1,268,268.0,0.0,1.0,0.0,0.0,2024-05-24 16:13:00,36,37.0,M,0,0.08820611675772949
CUST1459,1,284,284.0,1.0,1.0,0.0,0.0,2024-05-12 10:56:00,48,37.0,M,3,-1,2,4,KMeans,3,1,284,284.0,1.0,1.0,0.0,0.0,2024-05-12 10:56:00,48,37.0,M,0,0.043437969310911484
CUST1460,1,89,89.0,0.0,1.0,0.0,0.0,2024-01-25 08:29:00,156,35.0,M,2,0,2,0,KMeans,2,1,89,89.0,0.0,1.0,0.0,0.0,2024-01-25 08:29:00,156,35.0,M,0,0.15421540389955196
CUST1461,1,57,57.0,1.0,1.0,0.0,0.0,2024-03-17 09:36:00,104,25.0,F,2,5,2,4,KMeans,2,1,57,57.0,1.0,1.0,0.0,0.0,2024-03-17 09:36:00,104,25.0,F,0,0.08521004414343902
CUST1462,1,110,110.0,0.0,0.0,0.0,1.0,2024-06-25 19:36:00,3,23.0,F,1,1,1,1,KMeans,1,1,110,110.0,0.0,0.0,0.0,1.0,2024-06-25 19:36:00,3,23.0,F,0,0.08281212843183927
CUST1463,1,120,120.0,0.0,0.0,0.0,1.0,2024-03-26 13:56:00,95,20.0,M,1,1,1,1,KMeans,1,1,120,120.0,0.0,0.0,0.0,1.0,2024-03-26 13:56:00,95,20.0,M,0,0.10316377234169366
CUST1464,1,324,324.0,1.0,0.0,0.0,0.0,2024-01-14 12:33:00,167,38.0,F,3,-1,3,2,KMeans,3,1,324,324.0,1.0,0.0,0.0,0.0,2024-01-14 12:33:00,167,38.0,F,1,-0.011836537853187945
CUST1465,1,20,20.0,0.0,0.0,0.0,1.0,2024-02-26 14:18:00,124,42.0,M,1,1,1,1,KMeans,1,1,20,20.0,0.0,0.0,0.0,1.0,2024-02-26 14:18:00,124,42.0,M,0,0.03611899438313293
CUST1466,1,115,115.0,0.0,0.0,0.0,0.0,2024-05-20 14:16:00,40,36.0,M,2,3,3,0,KMeans,2,1,115,115.0,0.0,0.0,0.0,0.0,2024-05-20 14:16:00,40,36.0,M,0,0.13393427640874744
CUST1467,1,86,86.0,1.0,0.0,1.0,0.0,2024-03-03 09:17:00,118,35.0,M,0,-1,4,3,KMeans,0,1,86,86.0,1.0,0.0,1.0,0.0,2024-03-03 09:17:00,118,35.0,M,0,0.05720596715295112
CUST1468,1,320,320.0,0.0,0.0,0.0,0.0,2024-03-29 17:41:00,92,24.0,F,3,-1,3,2,KMeans,3,1,320,320.0,0.0,0.0,0.0,0.0,2024-03-29 17:41:00,92,24.0,F,0,0.02997889076421123
CUST1469,1,130,130.0,0.0,0.0,0.0,1.0,2024-04-22 08:59:00,68,37.0,M,1,1,1,1,KMeans,1,1,130,130.0,0.0,0.0,0.0,1.0,2024-04-22 08:59:00,68,37.0,M,0,0.12204265355713645
CUST1470,1,130,130.0,1.0,1.0,0.0,0.0,2024-03-03 17:59:00,117,21.0,M,2,-1,2,4,KMeans,2,1,130,130.0,1.0,1.0,0.0,0.0,2024-03-03 17:59:00,117,21.0,M,0,0.08514565996311962
CUST1471,1,42,42.0,0.0,1.0,0.0,0.0,2024-03-25 11:47:00,96,33.0,M,2,0,2,0,KMeans,2,1,42,42.0,0.0,1.0,0.0,0.0,2024-03-25 11:47:00,96,33.0,M,0,0.1371167137640436
CUST1472,1,59,59.0,1.0,0.0,1.0,0.0,2024-06-08 19:09:00,20,35.0,F,0,-1,4,3,KMeans,0,1,59,59.0,1.0,0.0,1.0,0.0,2024-06-08 19:09:00,20,35.0,F,0,0.028051472329093996
CUST1473,1,215,215.0,1.0,1.0,0.0,0.0,2024-06-16 08:04:00,13,19.0,F,3,-1,2,4,KMeans,3,1,215,215.0,1.0,1.0,0.0,0.0,2024-06-16 08:04:00,13,19.0,F,0,0.046888240343447185
CUST1474,1,90,90.0,0.0,0.0,0.0,1.0,2024-05-10 19:06:00,49,25.0,F,1,1,1,1,KMeans,1,1,90,90.0,0.0,0.0,0.0,1.0,2024-05-10 19:06:00,49,25.0,F,0,0.11055719658950253
CUST1475,1,74,74.0,0.0,1.0,0.0,0.0,2024-01-11 11:59:00,170,35.0,M,2,0,2,0,KMeans,2,1,74,74.0,0.0,1.0,0.0,0.0,2024-01-11 11:59:00,170,35.0,M,0,0.1410743808698428
CUST1476,1,215,215.0,0.0,0.0,0.0,1.0,2024-03-01 16:17:00,120,29.0,F,1,1,1,1,KMeans,1,1,215,215.0,0.0,0.0,0.0,1.0,2024-03-01 16:17:00,120,29.0,F,0,0.0802108604343662
CUST1477,1,189,189.0,0.0,1.0,0.0,0.0,2024-01-23 19:24:00,157,30.0,M,3,0,2,0,KMeans,3,1,189,189.0,0.0,1.0,0.0,0.0,2024-01-23 19:24:00,157,30.0,M,0,0.1314291478611475
CUST1478,1,330,330.0,0.0,0.0,1.0,0.0,2024-02-22 18:08:00,127,32.0,M,4,-1,0,2,KMeans,4,1,330,330.0,0.0,0.0,1.0,0.0,2024-02-22 18:08:00,127,32.0,M,0,0.021676253256401323
CUST1479,1,45,45.0,1.0,1.0,0.0,0.0,2024-06-16 17:58:00,12,42.0,M,2,-1,2,4,KMeans,2,1,45,45.0,1.0,1.0,0.0,0.0,2024-06-16 17:58:00,12,42.0,M,0,0.03907164266109242
CUST1480,1,270,270.0,0.0,0.0,1.0,0.0,2024-02-07 19:01:00,142,23.0,F,4,-1,0,2,KMeans,4,1,270,270.0,0.0,0.0,1.0,0.0,2024-02-07 19:01:00,142,23.0,F,0,0.051747571475589615
CUST1481,1,238,238.0,1.0,0.0,0.0,0.0,2024-01-28 10:11:00,153,22.0,M,3,-1,3,4,KMeans,3,1,238,238.0,1.0,0.0,0.0,0.0,2024-01-28 10:11:00,153,22.0,M,0,0.040966229211158445
CUST1482,1,81,81.0,1.0,0.0,0.0,1.0,2024-06-15 13:11:00,14,22.0,F,1,-1,1,1,KMeans,1,1,81,81.0,1.0,0.0,0.0,1.0,2024-06-15 13:11:00,14,22.0,F,0,0.03449741455701105
CUST1483,1,76,76.0,1.0,0.0,1.0,0.0,2024-03-10 14:14:00,111,42.0,M,0,-1,4,3,KMeans,0,1,76,76.0,1.0,0.0,1.0,0.0,2024-03-10 14:14:00,111,42.0,M,0,0.04548629979924912
CUST1484,1,52,52.0,0.0,1.0,0.0,0.0,2024-06-25 13:55:00,4,45.0,F,2,0,2,0,KMeans,2,1,52,52.0,0.0,1.0,0.0,0.0,2024-06-25 13:55:00,4,45.0,F,0,0.06414595845060767
CUST1485,1,110,110.0,0.0,0.0,0.0,1.0,2024-03-21 14:39:00,100,37.0,F,1,1,1,1,KMeans,1,1,110,110.0,0.0,0.0,0.0,1.0,2024-03-21 14:39:00,100,37.0,F,0,0.11920194313893023
CUST1486,1,289,289.0,0.0,1.0,0.0,0.0,2024-01-11 16:24:00,170,25.0,F,3,-1,2,2,KMeans,3,1,289,289.0,0.0,1.0,0.0,0.0,2024-01-11 16:24:00,170,25.0,F,0,0.05632842949220174
CUST1487,1,105,105.0,0.0,0.0,0.0,1.0,2024-04-18 12:39:00,72,32.0,M,1,1,1,1,KMeans,1,1,105,105.0,0.0,0.0,0.0,1.0,2024-04-18 12:39:00,72,32.0,M,0,0.1226274514564043
CUST1488,1,42,42.0,0.0,1.0,0.0,0.0,2024-04-10 14:20:00,80,23.0,M,2,0,2,0,KMeans,2,1,42,42.0,0.0,1.0,0.0,0.0,2024-04-10 14:20:00,80,23.0,M,0,0.12774403724071837
CUST1489,1,140,140.0,0.0,0.0,1.0,0.0,2024-03-05 13:44:00,116,32.0,M,0,2,0,3,KMeans,0,1,140,140.0,0.0,0.0,1.0,0.0,2024-03-05 13:44:00,116,32.0,M,0,0.12817121311519397
CUST1490,1,108,108.0,1.0,0.0,0.0,0.0,2024-04-06 16:24:00,84,41.0,M,2,-1,3,4,KMeans,2,1,108,108.0,1.0,0.0,0.0,0.0,2024-04-06 16:24:00,84,41.0,M,0,0.06665601648817254
CUST1491,1,150,150.0,0.0,0.0,0.0,0.0,2024-02-15 20:45:00,134,23.0,M,2,-1,3,0,KMeans,2,1,150,150.0,0.0,0.0,0.0,0.0,2024-02-15 20:45:00,134,23.0,M,0,0.11773785273743625
CUST1492,1,76,76.0,1.0,0.0,0.0,0.0,2024-06-08 20:16:00,20,24.0,M,2,-1,3,0,KMeans,2,1,76,76.0,1.0,0.0,0.0,0.0,2024-06-08 20:16:00,20,24.0,M,0,0.05412264788258392
CUST1493,1,190,190.0,0.0,0.0,0.0,0.0,2024-04-26 14:28:00,64,36.0,F,3,3,3,0,KMeans,3,1,190,190.0,0.0,0.0,0.0,0.0,2024-04-26 14:28:00,64,36.0,F,0,0.11809507680777709
CUST1494,1,110,110.0,0.0,0.0,0.0,0.0,2024-01-15 18:22:00,165,23.0,M,2,-1,3,0,KMeans,2,1,110,110.0,0.0,0.0,0.0,0.0,2024-01-15 18:22:00,165,23.0,M,0,0.11150869165154376
CUST1495,1,140,140.0,0.0,0.0,1.0,0.0,2024-04-16 10:10:00,74,19.0,M,0,2,0,3,KMeans,0,1,140,140.0,0.0,0.0,1.0,0.0,2024-04-16 10:10:00,74,19.0,M,0,0.09708271490202769
CUST1496,1,244,244.0,1.0,1.0,0.0,0.0,2024-04-07 09:48:00,83,28.0,F,3,-1,2,4,KMeans,3,1,244,244.0,1.0,1.0,0.0,0.0,2024-04-07 09:48:00,83,28.0,F,0,0.07802400890187877
CUST1497,1,150,150.0,0.0,0.0,0.0,0.0,2024-06-27 11:39:00,2,34.0,M,2,3,3,0,KMeans,2,1,150,150.0,0.0,0.0,0.0,0.0,2024-06-27 11:39:00,2,34.0,M,0,0.10015219131735403
CUST1498,1,75,75.0,0.0,0.0,0.0,1.0,2024-03-07 16:36:00,114,31.0,F,1,1,1,1,KMeans,1,1,75,75.0,0.0,0.0,0.0,1.0,2024-03-07 16:36:00,114,31.0,F,0,0.10504107053433459
CUST1499,1,16,16.0,0.0,1.0,0.0,0.0,2024-06-05 11:45:00,24,43.0,M,2,0,2,0,KMeans,2,1,16,16.0,0.0,1.0,0.0,0.0,2024-06-05 11:45:00,24,43.0,M,0,0.05720132846211934
CUST1500,1,125,125.0,0.0,0.0,0.0,1.0,2024-02-23 20:39:00,126,38.0,M,1,1,1,1,KMeans,1,1,125,125.0,0.0,0.0,0.0,1.0,2024-02-23 20:39:00,126,38.0,M,0,0.11396374436872642
CUST1501,1,155,155.0,0.0,0.0,0.0,1.0,2024-06-25 12:16:00,4,18.0,M,1,1,1,1,KMeans,1,1,155,155.0,0.0,0.0,0.0,1.0,2024-06-25 12:16:00,4,18.0,M,0,0.04386442647179645
CUST1502,1,60,60.0,0.0,0.0,1.0,0.0,2024-03-28 14:46:00,93,39.0,F,0,2,0,3,KMeans,0,1,60,60.0,0.0,0.0,1.0,0.0,2024-03-28 14:46:00,93,39.0,F,0,0.1018468962931916
CUST1503,1,80,80.0,0.0,0.0,1.0,0.0,2024-05-01 20:02:00,58,39.0,F,0,2,0,3,KMeans,0,1,80,80.0,0.0,0.0,1.0,0.0,2024-05-01 20:02:00,58,39.0,F,0,0.11001298930738779
CUST1504,1,255,255.0,0.0,0.0,1.0,0.0,2024-01-15 16:19:00,166,32.0,F,4,-1,0,2,KMeans,4,1,255,255.0,0.0,0.0,1.0,0.0,2024-01-15 16:19:00,166,32.0,F,0,0.05436550129665185
CUST1505,1,115,115.0,0.0,0.0,0.0,1.0,2024-03-12 08:21:00,109,20.0,M,1,1,1,1,KMeans,1,1,115,115.0,0.0,0.0,0.0,1.0,2024-03-12 08:21:00,109,20.0,M,0,0.10336898877141826
CUST1506,1,130,130.0,0.0,0.0,0.0,0.0,2024-01-09 12:26:00,172,40.0,F,2,-1,3,0,KMeans,2,1,130,130.0,0.0,0.0,0.0,0.0,2024-01-09 12:26:00,172,40.0,F,0,0.09552843091679508
CUST1507,1,50,50.0,0.0,0.0,0.0,1.0,2024-02-14 09:23:00,136,24.0,F,1,1,1,1,KMeans,1,1,50,50.0,0.0,0.0,0.0,1.0,2024-02-14 09:23:00,136,24.0,F,0,0.09031569608060885
CUST1508,1,163,163.0,0.0,1.0,0.0,0.0,2024-05-08 10:12:00,52,43.0,F,2,0,2,0,KMeans,2,1,163,163.0,0.0,1.0,0.0,0.0,2024-05-08 10:12:00,52,43.0,F,0,0.11940567176306216
CUST1509,1,94,94.0,0.0,1.0,0.0,0.0,2024-02-22 19:02:00,127,44.0,M,2,0,2,0,KMeans,2,1,94,94.0,0.0,1.0,0.0,0.0,2024-02-22 19:02:00,127,44.0,M,0,0.12554723850201782
CUST1510,1,165,165.0,0.0,0.0,1.0,0.0,2024-01-12 09:33:00,169,28.0,F,0,2,0,3,KMeans,0,1,165,165.0,0.0,0.0,1.0,0.0,2024-01-12 09:33:00,169,28.0,F,0,0.08790483086283707
CUST1511,1,89,89.0,0.0,1.0,0.0,0.0,2024-04-22 18:07:00,67,26.0,F,2,0,2,0,KMeans,2,1,89,89.0,0.0,1.0,0.0,0.0,2024-04-22 18:07:00,67,26.0,F,0,0.1518683662315034
CUST1512,1,273,273.0,0.0,1.0,0.0,0.0,2024-05-20 13:17:00,40,24.0,F,3,0,2,2,KMeans,3,1,273,273.0,0.0,1.0,0.0,0.0,2024-05-20 13:17:00,40,24.0,F,0,0.08792727736293848
CUST1513,1,15,15.0,0.0,0.0,1.0,0.0,2024-01-08 15:57:00,173,19.0,M,0,-1,0,3,KMeans,0,1,15,15.0,0.0,0.0,1.0,0.0,2024-01-08 15:57:00,173,19.0,M,1,-0.00013239775493623096
CUST1514,1,302,302.0,1.0,0.0,1.0,0.0,2024-06-29 17:57:00,0,30.0,M,4,-1,4,2,KMeans,4,1,302,302.0,1.0,0.0,1.0,0.0,2024-06-29 17:57:00,0,30.0,M,1,-0.009838356241453017
CUST1515,1,119,119.0,1.0,0.0,0.0,1.0,2024-05-25 10:05:00,35,42.0,F,1,6,1,1,KMeans,1,1,119,119.0,1.0,0.0,0.0,1.0,2024-05-25 10:05:00,35,42.0,F,0,0.04089261808974276
CUST1516,1,260,260.0,0.0,0.0,0.0,1.0,2024-02-06 17:16:00,144,25.0,M,1,-1,1,1,KMeans,1,1,260,260.0,0.0,0.0,0.0,1.0,2024-02-06 17:16:00,144,25.0,M,0,0.03516128381110939
CUST1517,1,178,178.0,0.0,1.0,0.0,0.0,2024-01-17 15:07:00,164,33.0,M,2,0,2,0,KMeans,2,1,178,178.0,0.0,1.0,0.0,0.0,2024-01-17 15:07:00,164,33.0,M,0,0.13262823164271847
CUST1518,1,216,216.0,1.0,0.0,0.0,0.0,2024-04-13 19:50:00,76,34.0,M,3,-1,3,4,KMeans,3,1,216,216.0,1.0,0.0,0.0,0.0,2024-04-13 19:50:00,76,34.0,M,0,0.06875339019505122
CUST1519,1,190,190.0,0.0,0.0,0.0,1.0,2024-01-17 13:13:00,164,33.0,F,1,1,1,1,KMeans,1,1,190,190.0,0.0,0.0,0.0,1.0,2024-01-17 13:13:00,164,33.0,F,0,0.08137730986273173
CUST1520,1,136,136.0,0.0,1.0,0.0,0.0,2024-01-30 17:38:00,151,41.0,F,2,0,2,0,KMeans,2,1,136,136.0,0.0,1.0,0.0,0.0,2024-01-30 17:38:00,151,41.0,F,0,0.14233425162860752
CUST1521,1,15,15.0,0.0,0.0,0.0,0.0,2024-06-14 18:03:00,14,28.0,F,2,-1,3,0,KMeans,2,1,15,15.0,0.0,0.0,0.0,0.0,2024-06-14 18:03:00,14,28.0,F,0,0.05789277970840556
CUST1522,1,105,105.0,0.0,1.0,0.0,0.0,2024-04-09 17:36:00,81,32.0,F,2,0,2,0,KMeans,2,1,105,105.0,0.0,1.0,0.0,0.0,2024-04-09 17:36:00,81,32.0,F,0,0.16427196642847036
CUST1523,1,275,275.0,0.0,0.0,1.0,0.0,2024-01-23 17:00:00,158,31.0,F,4,-1,0,2,KMeans,4,1,275,275.0,0.0,0.0,1.0,0.0,2024-01-23 17:00:00,158,31.0,F,0,0.053896536551246266
CUST1524,1,115,115.0,0.0,0.0,0.0,0.0,2024-01-29 12:55:00,152,40.0,F,2,3,3,0,KMeans,2,1,115,115.0,0.0,0.0,0.0,0.0,2024-01-29 12:55:00,152,40.0,F,0,0.11567659773585115
CUST1525,1,341,341.0,0.0,1.0,0.0,0.0,2024-06-18 10:30:00,11,35.0,M,3,-1,2,2,KMeans,3,1,341,341.0,0.0,1.0,0.0,0.0,2024-06-18 10:30:00,11,35.0,M,0,0.02397001300882351
CUST1526,1,70,70.0,0.0,0.0,1.0,0.0,2024-06-14 08:09:00,15,18.0,M,0,2,0,3,KMeans,0,1,70,70.0,0.0,0.0,1.0,0.0,2024-06-14 08:09:00,15,18.0,M,0,0.0500656738087617
CUST1527,1,42,42.0,0.0,1.0,0.0,0.0,2024-06-27 17:59:00,1,45.0,F,2,0,2,0,KMeans,2,1,42,42.0,0.0,1.0,0.0,0.0,2024-06-27 17:59:00,1,45.0,F,0,0.04830014544055605
CUST1528,1,230,230.0,0.0,0.0,1.0,0.0,2024-02-27 10:27:00,123,30.0,F,4,-1,0,2,KMeans,4,1,230,230.0,0.0,0.0,1.0,0.0,2024-02-27 10:27:00,123,30.0,F,0,0.08441444286051725
CUST1529,1,259,259.0,1.0,0.0,1.0,0.0,2024-06-29 13:07:00,0,36.0,F,4,-1,4,2,KMeans,4,1,259,259.0,1.0,0.0,1.0,0.0,2024-06-29 13:07:00,0,36.0,F,0,0.007362244715139132
CUST1530,1,40,40.0,0.0,0.0,0.0,1.0,2024-06-10 19:42:00,18,25.0,F,1,1,1,1,KMeans,1,1,40,40.0,0.0,0.0,0.0,1.0,2024-06-10 19:42:00,18,25.0,F,0,0.06839712301723178
CUST1531,1,100,100.0,0.0,0.0,0.0,0.0,2024-03-28 16:49:00,93,37.0,M,2,3,3,0,KMeans,2,1,100,100.0,0.0,0.0,0.0,0.0,2024-03-28 16:49:00,93,37.0,M,0,0.1366941827807997
CUST1532,1,220,220.0,0.0,0.0,1.0,0.0,2024-03-15 10:02:00,106,43.0,F,4,2,0,2,KMeans,4,1,220,220.0,0.0,0.0,1.0,0.0,2024-03-15 10:02:00,106,43.0,F,0,0.060322863820042594
CUST1533,1,89,89.0,0.0,1.0,0.0,0.0,2024-03-14 15:05:00,107,43.0,M,2,0,2,0,KMeans,2,1,89,89.0,0.0,1.0,0.0,0.0,2024-03-14 15:05:00,107,43.0,M,0,0.13993247467484243
CUST1534,1,190,190.0,0.0,0.0,1.0,0.0,2024-01-04 19:07:00,176,26.0,F,0,-1,0,3,KMeans,0,1,190,190.0,0.0,0.0,1.0,0.0,2024-01-04 19:07:00,176,26.0,F,0,0.06789011470204187
CUST1535,1,55,55.0,0.0,0.0,1.0,0.0,2024-03-28 09:09:00,93,23.0,M,0,2,0,3,KMeans,0,1,55,55.0,0.0,0.0,1.0,0.0,2024-03-28 09:09:00,93,23.0,M,0,0.09608109045224322
CUST1536,1,70,70.0,0.0,0.0,1.0,0.0,2024-03-01 18:28:00,119,42.0,F,0,2,0,3,KMeans,0,1,70,70.0,0.0,0.0,1.0,0.0,2024-03-01 18:28:00,119,42.0,F,0,0.09115248756570404
CUST1537,1,173,173.0,0.0,1.0,0.0,0.0,2024-01-30 08:10:00,151,19.0,F,3,0,2,0,KMeans,3,1,173,173.0,0.0,1.0,0.0,0.0,2024-01-30 08:10:00,151,19.0,F,0,0.1145646672990902
CUST1538,1,147,147.0,0.0,1.0,0.0,0.0,2024-05-01 12:09:00,59,30.0,F,2,0,2,0,KMeans,2,1,147,147.0,0.0,1.0,0.0,0.0,2024-05-01 12:09:00,59,30.0,F,0,0.1630372505492329
CUST1539,1,194,194.0,0.0,1.0,0.0,0.0,2024-01-25 16:40:00,156,34.0,M,3,0,2,0,KMeans,3,1,194,194.0,0.0,1.0,0.0,0.0,2024-01-25 16:40:00,156,34.0,M,0,0.1305948527820241
CUST1540,1,281,281.0,1.0,0.0,1.0,0.0,2024-04-28 20:43:00,61,38.0,F,4,-1,4,2,KMeans,4,1,281,281.0,1.0,0.0,1.0,0.0,2024-04-28 20:43:00,61,38.0,F,0,0.025382845207922666
CUST1541,1,40,40.0,0.0,0.0,0.0,0.0,2024-01-18 08:26:00,163,39.0,M,2,-1,3,0,KMeans,2,1,40,40.0,0.0,0.0,0.0,0.0,2024-01-18 08:26:00,163,39.0,M,0,0.08434907450193585
CUST1542,1,145,145.0,0.0,0.0,0.0,0.0,2024-01-09 08:39:00,172,26.0,M,2,-1,3,0,KMeans,2,1,145,145.0,0.0,0.0,0.0,0.0,2024-01-09 08:39:00,172,26.0,M,0,0.09636231006533003
CUST1543,1,80,80.0,0.0,0.0,1.0,0.0,2024-03-05 12:29:00,116,21.0,M,0,2,0,3,KMeans,0,1,80,80.0,0.0,0.0,1.0,0.0,2024-03-05 12:29:00,116,21.0,M,0,0.09974518380395403
CUST1544,1,110,110.0,0.0,0.0,1.0,0.0,2024-06-26 18:49:00,2,42.0,F,0,2,0,3,KMeans,0,1,110,110.0,0.0,0.0,1.0,0.0,2024-06-26 18:49:00,2,42.0,F,0,0.06655222741024014
CUST1545,1,89,89.0,0.0,1.0,0.0,0.0,2024-03-07 12:11:00,114,28.0,M,2,0,2,0,KMeans,2,1,89,89.0,0.0,1.0,0.0,0.0,2024-03-07 12:11:00,114,28.0,M,0,0.15973699325105656
CUST1546,1,124,124.0,1.0,0.0,0.0,0.0,2024-02-25 17:41:00,125,35.0,F,2,-1,3,4,KMeans,2,1,124,124.0,1.0,0.0,0.0,0.0,2024-02-25 17:41:00,125,35.0,F,0,0.07776572801257575
CUST1547,1,25,25.0,0.0,0.0,1.0,0.0,2024-01-05 15:09:00,176,42.0,F,0,2,0,3,KMeans,0,1,25,25.0,0.0,0.0,1.0,0.0,2024-01-05 15:09:00,176,42.0,F,0,0.01872973277141199
CUST1548,1,110,110.0,0.0,1.0,0.0,0.0,2024-04-10 17:00:00,80,22.0,F,2,0,2,0,KMeans,2,1,110,110.0,0.0,1.0,0.0,0.0,2024-04-10 17:00:00,80,22.0,F,0,0.15310300017491985
CUST1549,1,160,160.0,0.0,0.0,0.0,1.0,2024-01-01 14:44:00,180,35.0,M,1,1,1,1,KMeans,1,1,160,160.0,0.0,0.0,0.0,1.0,2024-01-01 14:44:00,180,35.0,M,0,0.06725011551167404
CUST1550,1,40,40.0,0.0,0.0,0.0,1.0,2024-04-03 16:54:00,87,38.0,M,1,1,1,1,KMeans,1,1,40,40.0,0.0,0.0,0.0,1.0,2024-04-03 16:54:00,87,38.0,M,0,0.09067560350755055
CUST1551,1,265,265.0,0.0,0.0,0.0,1.0,2024-02-15 16:02:00,135,38.0,M,1,-1,1,1,KMeans,1,1,265,265.0,0.0,0.0,0.0,1.0,2024-02-15 16:02:00,135,38.0,M,0,0.04164885131673168
CUST1552,1,181,181.0,1.0,1.0,0.0,0.0,2024-02-18 10:02:00,132,38.0,F,3,-1,2,4,KMeans,3,1,181,181.0,1.0,1.0,0.0,0.0,2024-02-18 10:02:00,132,38.0,F,0,0.09357944600149992
CUST1553,1,15,15.0,0.0,0.0,0.0,1.0,2024-03-27 08:21:00,94,18.0,M,1,1,1,1,KMeans,1,1,15,15.0,0.0,0.0,0.0,1.0,2024-03-27 08:21:00,94,18.0,M,0,0.01501631728458619
CUST1554,1,145,145.0,0.0,0.0,0.0,0.0,2024-05-28 11:59:00,32,39.0,M,2,3,3,0,KMeans,2,1,145,145.0,0.0,0.0,0.0,0.0,2024-05-28 11:59:00,32,39.0,M,0,0.12055222913281483
CUST1555,1,42,42.0,0.0,1.0,0.0,0.0,2024-06-10 08:57:00,19,18.0,M,2,0,2,0,KMeans,2,1,42,42.0,0.0,1.0,0.0,0.0,2024-06-10 08:57:00,19,18.0,M,0,0.07691708939006525
CUST1556,1,50,50.0,0.0,0.0,0.0,1.0,2024-01-30 15:38:00,151,44.0,M,1,1,1,1,KMeans,1,1,50,50.0,0.0,0.0,0.0,1.0,2024-01-30 15:38:00,151,44.0,M,0,0.06245629752262738
CUST1557,1,108,108.0,1.0,0.0,1.0,0.0,2024-03-24 09:43:00,97,28.0,F,0,-1,4,3,KMeans,0,1,108,108.0,1.0,0.0,1.0,0.0,2024-03-24 09:43:00,97,28.0,F,0,0.06337501969703685
CUST1558,1,70,70.0,0.0,0.0,0.0,0.0,2024-05-31 10:21:00,29,42.0,M,2,-1,3,0,KMeans,2,1,70,70.0,0.0,0.0,0.0,0.0,2024-05-31 10:21:00,29,42.0,M,0,0.10269129835048113
